Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Date_month,Date_day
4,16.5,25.0,0.4,5.2,10.2,15.0,37.0,9.0,10.0,4.0,19.0,61.0,45.0,1017.6,1015.1,7.0,4.0,21.8,23.5,0,0,1,26
4,15.5,28.0,0.0,3.0,10.2,15.0,37.0,9.0,10.0,9.0,17.0,59.0,50.0,1017.6,1015.1,0.0,8.0,22.5,22.1,0,0,1,27
4,17.2,29.8,0.0,6.2,0.0,15.0,37.0,9.0,10.0,9.0,37.0,58.0,51.0,1017.6,1015.1,0.0,1.0,23.8,28.6,0,0,1,28
4,18.2,32.8,0.0,3.8,11.2,15.0,37.0,2.0,10.0,4.0,19.0,59.0,37.0,1017.6,1015.1,0.0,0.0,23.0,32.5,0,0,1,29
4,18.0,31.2,0.0,4.0,3.8,15.0,37.0,9.0,11.0,9.0,19.0,57.0,39.0,1017.6,1015.1,0.0,0.0,24.2,30.7,0,0,1,30
4,17.7,33.0,0.0,8.0,1.0,15.0,37.0,9.0,0.0,4.0,9.0,59.0,36.0,1017.6,1015.1,0.0,0.0,23.0,33.0,0,0,1,31
4,19.2,23.5,0.0,2.0,9.6,15.0,37.0,7.0,10.0,4.0,9.0,71.0,61.0,1017.6,1015.1,5.0,4.0,24.5,27.4,0,0,2,1
4,13.2,30.8,0.0,7.0,9.6,15.0,37.0,1.0,11.0,11.0,28.0,68.0,47.0,1017.6,1015.1,8.0,0.0,18.0,30.0,0,0,2,2
4,19.8,31.2,0.0,4.4,1.7,15.0,37.0,9.0,11.0,28.0,28.0,58.0,43.0,1017.6,1015.1,0.0,0.0,23.8,30.8,0,0,2,3
4,18.8,30.0,0.0,3.8,0.0,15.0,37.0,7.0,10.0,4.0,28.0,71.0,71.0,1017.6,1015.1,5.0,6.0,24.5,24.5,0,0,2,4
4,17.1,24.8,0.0,6.6,2.2,15.0,37.0,13.0,10.0,9.0,28.0,60.0,49.0,1017.6,1015.1,8.0,6.0,21.0,23.5,0,0,2,5
4,16.6,24.3,0.2,2.0,7.4,15.0,37.0,1.0,10.0,0.0,4.0,73.0,54.0,1017.6,1015.1,8.0,7.0,20.5,23.2,0,0,2,6
4,14.8,30.8,0.0,4.8,12.5,15.0,37.0,9.0,10.0,4.0,17.0,63.0,50.0,1017.6,1015.1,1.0,2.0,22.5,22.1,0,0,2,7
4,14.4,30.8,0.0,1.6,0.2,15.0,37.0,1.0,10.0,0.0,19.0,68.0,46.0,1017.6,1015.1,0.0,0.0,22.8,30.0,0,0,2,8
4,18.0,33.6,0.0,6.8,7.7,15.0,37.0,9.0,11.0,4.0,19.0,78.0,39.0,1017.6,1015.1,1.0,0.0,22.0,32.5,0,0,2,9
4,17.8,23.5,0.0,3.6,10.0,15.0,37.0,7.0,11.0,4.0,9.0,77.0,61.0,1017.6,1015.1,8.0,1.0,23.5,27.8,0,0,2,10
4,13.2,28.3,0.0,7.0,11.2,15.0,37.0,1.0,10.0,11.0,17.0,68.0,50.0,1017.6,1015.1,8.0,1.0,18.0,22.1,0,0,2,11
4,21.2,29.8,0.0,6.8,7.2,15.0,37.0,9.0,10.0,4.0,9.0,64.0,60.0,1017.6,1015.1,1.0,1.0,25.9,28.1,0,0,2,12
4,20.8,30.9,0.0,3.4,6.6,15.0,37.0,9.0,11.0,4.0,19.0,67.0,51.0,1017.6,1015.1,1.0,8.0,24.5,29.0,0,1,2,13
4,19.5,25.0,1.2,1.6,6.5,15.0,37.0,1.0,10.0,0.0,4.0,95.0,80.0,1017.6,1015.1,8.0,8.0,20.6,23.5,1,1,2,14
4,20.0,25.8,1.6,2.4,1.2,15.0,37.0,1.0,10.0,0.0,0.0,96.0,81.0,1017.6,1015.1,8.0,8.0,21.2,24.8,1,1,2,15
4,20.8,25.7,1.2,2.8,9.5,15.0,37.0,1.0,10.0,0.0,0.0,91.0,96.0,1017.6,1015.1,8.0,8.0,24.0,24.0,1,1,2,16
4,18.8,25.2,2.0,3.6,12.2,15.0,37.0,13.0,10.0,9.0,19.0,68.0,66.0,1017.6,1015.1,3.0,7.0,23.0,23.5,1,0,2,17
4,19.7,24.8,0.0,2.6,0.2,15.0,37.0,1.0,10.0,0.0,4.0,86.0,83.0,1017.6,1015.1,8.0,8.0,21.0,23.0,0,0,2,18
4,19.7,32.0,0.0,1.6,8.6,15.0,37.0,1.0,10.0,0.0,4.0,84.0,72.0,1017.6,1015.1,5.0,8.0,24.4,27.0,0,1,2,19
4,21.4,27.3,2.0,7.2,4.6,15.0,37.0,13.0,11.0,4.0,9.0,64.0,62.0,1017.6,1015.1,6.0,6.0,24.5,26.5,1,0,2,20
4,19.8,25.5,0.0,8.0,12.2,15.0,37.0,13.0,11.0,15.0,9.0,38.0,41.0,1017.6,1015.1,8.0,4.0,21.4,25.1,0,0,2,21
4,19.3,25.5,0.0,4.4,10.9,15.0,37.0,13.0,10.0,9.0,9.0,63.0,56.0,1017.6,1015.1,6.0,3.0,22.6,25.2,0,0,2,22
4,19.8,24.8,0.0,3.8,2.7,15.0,37.0,13.0,10.0,9.0,28.0,69.0,58.0,1017.6,1015.1,8.0,7.0,21.6,24.4,0,1,2,23
4,18.8,27.2,2.0,2.4,5.5,15.0,37.0,1.0,10.0,0.0,19.0,87.0,59.0,1017.6,1015.1,4.0,6.0,21.4,26.5,1,0,2,24
4,18.8,29.3,0.0,8.0,6.8,15.0,37.0,1.0,0.0,0.0,15.0,77.0,41.0,1017.6,1015.1,4.0,5.0,22.2,29.0,0,0,2,25
4,17.7,34.2,0.0,2.4,5.7,15.0,37.0,2.0,10.0,4.0,9.0,73.0,37.0,1017.6,1015.1,4.0,7.0,22.5,33.0,0,0,2,26
4,20.7,27.5,0.0,8.2,10.1,15.0,37.0,7.0,10.0,4.0,15.0,84.0,72.0,1017.6,1015.1,6.0,8.0,23.5,26.0,0,1,2,27
4,18.3,22.8,2.0,6.0,12.1,15.0,37.0,1.0,10.0,0.0,9.0,98.0,88.0,1017.6,1015.1,8.0,8.0,20.2,21.8,1,1,2,28
4,18.8,24.0,2.0,2.4,3.7,15.0,37.0,1.0,10.0,0.0,0.0,91.0,73.0,1017.6,1015.1,8.0,8.0,20.0,23.0,1,1,3,1
4,17.8,24.5,2.0,6.8,6.1,15.0,37.0,1.0,10.0,0.0,9.0,96.0,68.0,1017.6,1015.1,7.0,6.0,19.0,24.5,1,0,3,2
4,18.4,25.5,1.0,12.0,6.2,15.0,37.0,1.0,10.0,0.0,19.0,89.0,69.0,1017.6,1015.1,8.0,5.0,20.0,24.9,0,1,3,3
4,18.5,27.2,2.0,5.6,11.3,15.0,37.0,1.0,8.0,0.0,4.0,74.0,55.0,1017.6,1015.1,4.0,3.0,23.0,26.2,1,0,3,4
4,16.0,30.0,0.4,2.6,1.1,15.0,37.0,1.0,11.0,0.0,4.0,86.0,53.0,1017.6,1015.1,1.0,3.0,20.0,29.2,0,0,3,5
4,18.0,26.8,0.2,2.2,8.5,15.0,37.0,1.0,10.0,0.0,19.0,88.0,67.0,1017.6,1015.1,6.0,7.0,22.3,25.8,0,0,3,6
4,18.8,28.0,0.0,6.6,5.1,15.0,37.0,1.0,10.0,0.0,9.0,95.0,61.0,1017.6,1015.1,8.0,4.0,21.0,27.9,0,0,3,7
4,19.4,28.5,0.0,1.8,10.0,15.0,37.0,9.0,10.0,9.0,19.0,73.0,53.0,1017.6,1015.1,2.0,3.0,23.2,27.5,0,0,3,8
4,18.0,27.5,0.0,5.8,1.5,15.0,37.0,9.0,10.0,4.0,22.0,70.0,59.0,1017.6,1015.1,1.0,5.0,22.5,26.5,0,0,3,9
4,18.5,28.0,0.0,5.2,8.9,15.0,37.0,1.0,11.0,4.0,9.0,69.0,57.0,1017.6,1015.1,1.0,3.0,23.5,27.6,0,0,3,10
4,18.4,27.3,0.0,3.6,10.3,15.0,37.0,9.0,10.0,4.0,19.0,71.0,47.0,1017.6,1015.1,1.0,1.0,23.0,27.0,0,0,3,11
4,16.2,30.2,0.0,4.2,13.1,15.0,37.0,9.0,10.0,4.0,4.0,82.0,45.0,1017.6,1015.1,2.0,6.0,19.9,30.0,0,0,3,12
4,19.5,26.2,0.0,4.2,12.5,15.0,37.0,10.0,10.0,4.0,4.0,84.0,65.0,1017.6,1015.1,6.0,6.0,21.3,26.0,0,0,3,13
4,17.8,29.0,0.0,6.4,12.6,15.0,37.0,1.0,10.0,0.0,22.0,78.0,54.0,1017.6,1015.1,0.0,2.0,21.4,28.5,0,0,3,14
4,17.0,30.8,0.0,3.0,7.5,15.0,37.0,9.0,10.0,4.0,17.0,82.0,50.0,1017.6,1015.1,3.0,7.0,20.4,22.1,0,0,3,15
4,18.4,31.5,0.4,4.6,11.8,15.0,37.0,1.0,0.0,0.0,37.0,69.0,40.0,1017.6,1015.1,6.0,8.0,23.5,27.8,0,1,3,16
4,13.0,26.5,1.2,1.6,11.4,15.0,37.0,1.0,10.0,0.0,17.0,59.0,50.0,1017.6,1015.1,0.0,1.0,19.0,22.1,1,0,3,17
4,13.0,29.5,0.0,2.2,8.7,15.0,37.0,1.0,10.0,0.0,9.0,69.0,37.0,1017.6,1015.1,0.0,1.0,18.8,28.8,0,0,3,18
4,15.5,27.0,0.0,7.4,9.7,15.0,37.0,1.0,10.0,0.0,9.0,74.0,71.0,1017.6,1015.1,0.0,6.0,22.5,25.5,0,0,3,19
4,18.4,27.8,0.0,4.6,8.1,15.0,37.0,1.0,11.0,0.0,4.0,75.0,65.0,1017.6,1015.1,1.0,6.0,24.0,26.0,0,1,3,20
4,19.7,26.5,2.0,10.6,8.4,15.0,37.0,1.0,11.0,0.0,4.0,95.0,71.0,1017.6,1015.1,8.0,7.0,21.0,25.2,1,0,3,21
4,16.4,29.8,0.0,5.8,10.1,15.0,37.0,1.0,10.0,0.0,0.0,88.0,45.0,1017.6,1015.1,7.0,1.0,19.4,29.0,0,0,3,22
4,18.0,29.3,0.0,10.2,10.9,15.0,37.0,1.0,10.0,0.0,0.0,89.0,65.0,1017.6,1015.1,6.0,5.0,22.9,28.0,0,1,3,23
4,18.6,24.8,2.0,2.6,8.7,15.0,37.0,5.0,10.0,4.0,0.0,84.0,70.0,1017.6,1015.1,8.0,8.0,21.4,23.5,1,0,3,24
4,15.8,24.2,1.0,12.0,6.8,15.0,37.0,1.0,10.0,0.0,0.0,90.0,74.0,1017.6,1015.1,7.0,8.0,19.0,23.6,0,1,3,25
4,18.0,25.8,1.2,1.6,5.8,15.0,37.0,1.0,10.0,0.0,0.0,93.0,79.0,1017.6,1015.1,8.0,8.0,21.7,25.1,1,1,3,26
4,20.7,22.8,2.0,0.4,6.0,15.0,37.0,1.0,10.0,0.0,0.0,84.0,93.0,1017.6,1015.1,8.0,8.0,21.8,22.0,1,1,3,27
4,18.4,25.5,2.0,2.2,11.1,15.0,37.0,1.0,10.0,0.0,0.0,95.0,85.0,1017.6,1015.1,8.0,8.0,19.5,22.5,1,1,3,28
4,16.8,24.7,2.0,2.4,10.8,15.0,37.0,2.0,10.0,4.0,4.0,90.0,71.0,1017.6,1015.1,7.0,8.0,19.2,24.0,1,0,3,29
4,17.0,23.5,0.0,5.6,9.5,15.0,37.0,1.0,10.0,0.0,19.0,96.0,61.0,1017.6,1015.1,4.0,5.0,18.8,25.5,0,0,3,30
4,13.2,23.5,0.0,13.6,10.5,15.0,37.0,1.0,10.0,11.0,17.0,68.0,50.0,1017.6,1015.1,7.0,5.0,18.0,22.1,0,0,3,31
4,13.2,23.5,0.0,9.0,9.1,15.0,37.0,1.0,10.0,11.0,17.0,68.0,50.0,1017.6,1015.1,1.0,8.0,18.0,22.1,0,0,4,1
4,13.2,23.5,0.0,1.8,6.1,15.0,37.0,1.0,10.0,11.0,17.0,68.0,50.0,1017.6,1015.1,7.0,7.0,18.0,22.1,0,0,4,2
4,13.2,23.5,0.0,13.6,8.3,15.0,37.0,1.0,10.0,11.0,17.0,68.0,50.0,1017.6,1015.1,1.0,4.0,18.0,22.1,0,0,4,3
4,13.2,23.5,0.0,4.4,13.0,15.0,37.0,1.0,10.0,11.0,17.0,68.0,50.0,1017.6,1015.1,4.0,1.0,18.0,22.1,0,0,4,4
4,13.2,29.0,0.0,1.0,4.4,15.0,37.0,1.0,10.0,11.0,17.0,68.0,50.0,1017.6,1015.1,0.0,1.0,18.0,22.1,0,1,4,5
4,16.5,23.2,2.0,2.2,2.4,15.0,37.0,7.0,10.0,9.0,4.0,66.0,88.0,1017.6,1015.1,4.0,6.0,22.4,20.8,1,1,4,6
4,15.8,22.8,2.0,1.8,9.6,15.0,37.0,13.0,10.0,4.0,9.0,84.0,54.0,1017.6,1015.1,7.0,6.0,19.5,22.0,1,0,4,7
4,16.6,25.0,0.0,6.2,12.5,15.0,37.0,1.0,10.0,0.0,4.0,70.0,58.0,1017.6,1015.1,8.0,6.0,21.4,23.2,0,0,4,8
4,15.0,25.7,0.0,5.8,6.4,15.0,37.0,1.0,10.0,0.0,9.0,74.0,60.0,1017.6,1015.1,1.0,4.0,21.5,24.0,0,0,4,9
4,16.5,23.8,0.0,6.6,11.1,15.0,37.0,1.0,10.0,0.0,0.0,74.0,71.0,1017.6,1015.1,6.0,6.0,20.7,22.8,0,0,4,10
4,18.2,28.8,0.0,2.0,8.8,15.0,37.0,1.0,0.0,0.0,4.0,84.0,56.0,1017.6,1015.1,5.0,6.0,21.8,27.0,0,0,4,11
4,17.4,22.8,0.0,2.4,13.2,15.0,37.0,2.0,9.0,19.0,28.0,65.0,72.0,1017.6,1015.1,6.0,5.0,21.0,21.7,0,0,4,12
4,15.5,23.5,0.0,2.8,12.1,15.0,37.0,7.0,10.0,4.0,4.0,67.0,84.0,1017.6,1015.1,5.0,7.0,19.4,20.2,0,0,4,13
4,13.2,21.8,0.8,5.6,7.4,15.0,37.0,1.0,9.0,11.0,4.0,68.0,72.0,1017.6,1015.1,6.0,7.0,18.0,19.8,0,1,4,14
4,14.8,22.3,2.0,2.2,9.0,15.0,37.0,7.0,10.0,9.0,0.0,75.0,52.0,1017.6,1015.1,5.0,8.0,19.2,19.5,1,1,4,15
4,15.0,23.2,2.0,0.4,9.7,15.0,37.0,7.0,8.0,4.0,9.0,77.0,59.0,1017.6,1015.1,7.0,5.0,18.0,21.8,1,0,4,16
4,12.6,24.5,0.0,6.2,10.5,15.0,37.0,13.0,10.0,4.0,9.0,63.0,62.0,1017.6,1015.1,4.0,4.0,19.5,21.5,0,0,4,17
4,11.4,25.4,0.0,6.0,11.5,15.0,37.0,2.0,0.0,4.0,4.0,69.0,45.0,1017.6,1015.1,0.0,1.0,18.0,25.0,0,0,4,18
4,12.0,22.7,0.0,3.2,7.6,15.0,37.0,1.0,9.0,0.0,4.0,66.0,60.0,1017.6,1015.1,1.0,4.0,19.4,21.0,0,0,4,19
4,12.5,24.8,0.0,3.2,9.3,15.0,37.0,2.0,10.0,4.0,17.0,73.0,50.0,1017.6,1015.1,4.0,4.0,18.4,22.1,0,0,4,20
4,10.4,24.2,0.0,5.0,0.0,15.0,37.0,1.0,0.0,0.0,4.0,61.0,50.0,1017.6,1015.1,1.0,1.0,17.0,23.2,0,0,4,21
4,9.5,27.7,0.0,2.2,13.0,15.0,37.0,2.0,0.0,4.0,28.0,73.0,32.0,1017.6,1015.1,5.0,6.0,16.1,27.0,0,0,4,22
4,17.0,23.5,0.0,7.0,10.5,15.0,37.0,1.0,10.0,0.0,4.0,60.0,46.0,1017.6,1015.1,1.0,4.0,18.2,24.0,0,0,4,23
4,13.2,29.5,0.0,2.4,0.7,15.0,37.0,1.0,0.0,11.0,9.0,68.0,34.0,1017.6,1015.1,2.0,6.0,18.0,29.2,0,1,4,24
4,11.0,21.2,2.0,3.4,11.2,15.0,37.0,1.0,11.0,0.0,9.0,94.0,65.0,1017.6,1015.1,8.0,6.0,15.5,20.4,1,1,4,25
4,12.5,22.3,2.0,1.4,9.6,15.0,37.0,1.0,10.0,0.0,0.0,76.0,67.0,1017.6,1015.1,6.0,8.0,19.4,21.8,1,1,4,26
4,15.0,19.2,2.0,8.0,10.6,15.0,37.0,1.0,10.0,0.0,0.0,95.0,92.0,1017.6,1015.1,8.0,8.0,18.0,18.2,1,1,4,27
4,14.8,21.7,2.0,4.4,8.0,15.0,37.0,1.0,10.0,0.0,0.0,96.0,65.0,1017.6,1015.1,7.0,7.0,17.4,20.6,1,0,4,28
4,11.1,24.5,0.0,1.8,7.4,15.0,37.0,1.0,10.0,0.0,0.0,90.0,57.0,1017.6,1015.1,1.0,5.0,16.0,24.0,0,0,4,29
4,15.5,23.2,0.4,2.0,10.6,15.0,37.0,1.0,0.0,0.0,4.0,76.0,70.0,1017.6,1015.1,8.0,6.0,17.2,21.5,0,1,4,30
4,10.4,21.5,2.0,5.8,4.3,15.0,37.0,7.0,10.0,4.0,0.0,66.0,61.0,1017.6,1015.1,5.0,5.0,17.2,19.8,1,0,5,1
4,12.0,21.5,0.0,1.8,11.8,15.0,37.0,2.0,10.0,28.0,17.0,65.0,50.0,1017.6,1015.1,2.0,1.0,17.0,22.1,0,0,5,2
4,12.0,16.8,0.0,0.0,6.3,15.0,37.0,2.0,0.0,37.0,37.0,57.0,50.0,1017.6,1015.1,2.0,6.0,14.0,15.5,0,1,5,3
4,9.7,20.8,2.0,6.8,10.0,15.0,37.0,2.0,10.0,37.0,17.0,74.0,50.0,1017.6,1015.1,7.0,7.0,13.0,22.1,1,0,5,4
4,8.4,18.7,0.0,4.2,11.0,15.0,37.0,2.0,4.0,19.0,19.0,65.0,43.0,1017.6,1015.1,0.0,3.0,12.0,17.5,0,0,5,5
4,6.8,20.8,0.0,5.8,11.1,15.0,37.0,1.0,9.0,0.0,4.0,65.0,52.0,1017.6,1015.1,6.0,4.0,12.0,20.5,0,0,5,6
4,11.4,23.5,0.0,3.8,11.4,15.0,37.0,1.0,9.0,0.0,15.0,68.0,53.0,1017.6,1015.1,5.0,5.0,15.0,19.0,0,0,5,7
4,13.2,20.4,0.0,13.6,0.5,15.0,37.0,1.0,10.0,11.0,17.0,68.0,50.0,1017.6,1015.1,7.0,7.0,18.0,22.1,0,1,5,8
4,10.8,21.0,2.0,3.0,6.4,15.0,37.0,1.0,10.0,0.0,0.0,96.0,61.0,1017.6,1015.1,5.0,6.0,15.2,20.1,1,0,5,9
4,9.7,21.2,0.2,3.0,7.2,15.0,37.0,2.0,10.0,4.0,0.0,83.0,62.0,1017.6,1015.1,1.0,7.0,15.4,20.0,0,1,5,10
4,13.8,23.0,1.8,7.0,13.2,15.0,37.0,2.0,10.0,4.0,0.0,85.0,93.0,1017.6,1015.1,7.0,7.0,16.2,16.7,1,1,5,11
4,11.9,22.2,2.0,8.8,1.9,15.0,37.0,1.0,10.0,0.0,9.0,90.0,59.0,1017.6,1015.1,6.0,5.0,16.0,21.0,1,1,5,12
4,14.7,22.7,2.0,8.0,10.8,15.0,37.0,1.0,10.0,0.0,0.0,96.0,68.0,1017.6,1015.1,7.0,4.0,16.4,20.5,1,0,5,13
4,10.5,22.0,1.0,8.4,9.0,15.0,37.0,1.0,10.0,0.0,4.0,94.0,67.0,1017.6,1015.1,1.0,5.0,15.8,20.2,0,0,5,14
4,8.8,22.3,0.5,2.8,9.3,15.0,37.0,1.0,10.0,0.0,0.0,94.0,54.0,1017.6,1015.1,0.0,0.0,12.7,21.5,0,0,5,15
4,8.6,23.8,0.5,4.0,10.4,15.0,37.0,1.0,2.0,0.0,4.0,89.0,43.0,1017.6,1015.1,0.0,1.0,14.0,22.7,0,0,5,16
4,9.4,23.5,0.1,7.6,11.7,15.0,37.0,9.0,11.0,4.0,4.0,85.0,44.0,1017.6,1015.1,4.0,1.0,13.7,22.5,0,0,5,17
4,10.1,21.8,0.0,6.8,5.2,15.0,37.0,1.0,10.0,0.0,0.0,75.0,61.0,1017.6,1015.1,7.0,7.0,15.9,20.5,0,0,5,18
4,10.7,24.9,0.0,6.0,11.7,15.0,37.0,1.0,11.0,0.0,4.0,86.0,44.0,1017.6,1015.1,7.0,5.0,15.5,23.0,0,0,5,19
4,11.4,23.1,0.0,1.6,7.7,15.0,37.0,1.0,11.0,0.0,2.0,81.0,53.0,1017.6,1015.1,8.0,8.0,15.6,22.8,0,0,5,20
4,12.7,23.5,0.0,6.8,1.5,15.0,37.0,2.0,9.0,2.0,4.0,70.0,65.0,1017.6,1015.1,1.0,3.0,18.0,21.8,0,0,5,21
4,11.2,25.1,0.1,1.6,4.8,15.0,37.0,2.0,0.0,4.0,4.0,86.0,33.0,1017.6,1015.1,0.0,0.0,14.5,23.6,0,0,5,22
4,10.4,25.0,0.0,4.0,9.3,15.0,37.0,1.0,0.0,0.0,9.0,81.0,50.0,1017.6,1015.1,5.0,5.0,14.5,23.6,0,0,5,23
4,13.0,25.9,0.0,7.4,11.2,15.0,37.0,2.0,10.0,9.0,0.0,69.0,47.0,1017.6,1015.1,4.0,4.0,18.8,25.0,0,0,5,24
4,14.6,24.5,0.2,8.0,12.4,15.0,37.0,1.0,10.0,0.0,0.0,82.0,68.0,1017.6,1015.1,7.0,7.0,18.0,22.2,0,0,5,25
4,11.4,25.0,0.2,4.6,5.2,15.0,37.0,1.0,10.0,0.0,0.0,87.0,61.0,1017.6,1015.1,1.0,0.0,15.4,23.2,0,0,5,26
4,13.4,25.5,0.2,6.4,0.0,15.0,37.0,1.0,0.0,0.0,2.0,98.0,50.0,1017.6,1015.1,8.0,7.0,15.0,24.2,0,0,5,27
4,14.0,24.0,0.0,7.4,10.5,15.0,37.0,1.0,2.0,0.0,28.0,75.0,41.0,1017.6,1015.1,6.0,6.0,18.0,23.0,0,0,5,28
4,9.2,21.8,0.0,6.4,10.7,15.0,37.0,2.0,10.0,2.0,4.0,65.0,63.0,1017.6,1015.1,0.0,5.0,14.7,19.9,0,1,5,29
4,14.0,19.8,2.0,1.4,6.5,15.0,37.0,1.0,10.0,0.0,4.0,98.0,76.0,1017.6,1015.1,8.0,7.0,16.0,19.0,1,0,5,30
4,11.8,20.8,0.4,7.0,4.0,15.0,37.0,1.0,10.0,0.0,4.0,91.0,68.0,1017.6,1015.1,7.0,6.0,16.6,19.5,0,0,5,31
4,12.5,21.7,0.1,7.2,11.1,15.0,37.0,1.0,11.0,0.0,4.0,93.0,66.0,1017.6,1015.1,7.0,6.0,15.7,20.8,0,1,6,1
4,12.0,21.2,2.0,4.2,6.6,15.0,37.0,1.0,9.0,4.0,9.0,97.0,56.0,1017.6,1015.1,8.0,2.0,13.8,20.0,1,0,6,2
4,9.7,19.2,0.2,4.8,11.4,15.0,37.0,2.0,0.0,9.0,9.0,84.0,59.0,1017.6,1015.1,0.0,0.0,12.8,17.5,0,0,6,3
4,9.5,21.0,0.0,9.4,11.5,15.0,37.0,2.0,10.0,9.0,0.0,68.0,63.0,1017.6,1015.1,0.0,2.0,13.0,19.0,0,1,6,4
4,12.0,20.2,2.0,9.6,0.0,15.0,37.0,2.0,10.0,4.0,0.0,94.0,71.0,1017.6,1015.1,7.0,4.0,15.5,19.9,1,1,6,5
4,14.2,18.4,2.0,12.0,8.0,15.0,37.0,1.0,9.0,0.0,19.0,96.0,98.0,1017.6,1015.1,8.0,8.0,15.2,15.0,1,1,6,6
4,11.5,19.0,2.0,4.2,13.7,15.0,37.0,7.0,10.0,4.0,0.0,66.0,69.0,1017.6,1015.1,5.0,6.0,14.6,18.0,1,0,6,7
4,10.0,18.2,1.0,1.2,9.2,15.0,37.0,1.0,9.0,0.0,4.0,69.0,81.0,1017.6,1015.1,6.0,6.0,13.8,15.3,0,0,6,8
4,7.0,19.4,0.2,3.6,6.5,15.0,37.0,1.0,9.0,0.0,19.0,76.0,75.0,1017.6,1015.1,5.0,6.0,11.8,16.4,0,1,6,9
4,11.4,19.0,2.0,4.6,9.4,15.0,37.0,1.0,10.0,0.0,9.0,96.0,58.0,1017.6,1015.1,6.0,6.0,13.4,18.0,1,0,6,10
4,8.0,19.8,0.8,4.2,1.1,15.0,37.0,1.0,10.0,0.0,0.0,89.0,65.0,1017.6,1015.1,5.0,7.0,13.1,18.5,0,0,6,11
4,11.5,20.0,0.0,1.0,10.7,15.0,37.0,1.0,10.0,0.0,0.0,89.0,56.0,1017.6,1015.1,7.0,5.0,12.5,18.8,0,0,6,12
4,8.8,17.8,0.1,6.6,4.7,15.0,37.0,1.0,10.0,0.0,0.0,90.0,76.0,1017.6,1015.1,7.0,7.0,11.0,17.4,0,0,6,13
4,10.1,19.2,0.8,7.6,10.4,15.0,37.0,1.0,10.0,0.0,0.0,97.0,65.0,1017.6,1015.1,8.0,5.0,14.5,18.8,0,0,6,14
4,9.0,16.2,0.0,3.4,11.3,15.0,37.0,9.0,0.0,28.0,28.0,70.0,64.0,1017.6,1015.1,2.0,7.0,12.4,16.0,0,0,6,15
4,9.2,18.0,0.0,4.8,9.9,15.0,37.0,2.0,0.0,9.0,19.0,76.0,52.0,1017.6,1015.1,0.0,0.0,12.0,16.9,0,0,6,16
4,9.4,19.9,0.1,4.2,0.6,15.0,37.0,2.0,10.0,7.0,0.0,69.0,58.0,1017.6,1015.1,0.0,6.0,12.0,18.0,0,0,6,17
4,10.9,18.8,0.0,1.0,9.3,15.0,37.0,1.0,10.0,0.0,4.0,84.0,69.0,1017.6,1015.1,8.0,6.0,12.4,18.0,0,0,6,18
4,6.6,19.0,0.1,2.8,6.9,15.0,37.0,1.0,11.0,0.0,4.0,100.0,64.0,1017.6,1015.1,6.0,3.0,10.0,17.8,0,0,6,19
4,9.3,21.8,0.1,1.6,8.7,15.0,37.0,1.0,10.0,0.0,0.0,94.0,84.0,1017.6,1015.1,6.0,6.0,11.5,17.0,0,1,6,20
4,10.2,21.7,2.0,8.2,5.7,15.0,37.0,1.0,10.0,0.0,0.0,92.0,49.0,1017.6,1015.1,1.0,2.0,13.5,19.8,1,0,6,21
4,7.4,20.0,0.0,3.4,9.2,15.0,37.0,1.0,10.0,0.0,0.0,87.0,53.0,1017.6,1015.1,7.0,3.0,12.9,18.0,0,0,6,22
4,7.2,15.8,0.1,4.4,7.1,15.0,37.0,1.0,10.0,0.0,0.0,95.0,76.0,1017.6,1015.1,5.0,8.0,10.4,14.2,0,0,6,23
4,8.8,15.8,0.0,2.4,10.1,15.0,37.0,2.0,0.0,37.0,43.5,58.0,39.0,1017.6,1015.1,0.0,0.0,12.0,15.0,0,0,6,24
4,10.5,19.2,0.0,3.4,10.5,15.0,37.0,2.0,0.0,28.0,37.0,62.0,34.0,1017.6,1015.1,0.0,1.0,14.0,17.8,0,0,6,25
4,10.5,19.4,0.0,0.2,12.5,15.0,37.0,2.0,11.0,19.0,4.0,56.0,45.0,1017.6,1015.1,0.0,1.0,13.7,18.5,0,0,6,26
4,8.2,19.3,0.1,5.2,11.1,15.0,37.0,2.0,11.0,4.0,4.0,70.0,43.0,1017.6,1015.1,4.0,4.0,12.0,18.2,0,0,6,27
4,3.4,21.0,0.0,11.8,8.7,15.0,37.0,1.0,11.0,0.0,4.0,74.0,69.0,1017.6,1015.1,3.0,5.0,9.8,17.0,0,0,6,28
4,9.5,15.0,1.0,8.0,11.4,15.0,37.0,2.0,0.0,38.5,43.5,58.0,51.0,1017.6,1015.1,1.0,5.0,11.0,13.0,0,0,6,29
4,7.8,16.8,0.0,1.0,0.9,15.0,37.0,9.0,0.0,4.0,4.0,69.0,39.0,1017.6,1015.1,1.0,5.0,10.2,15.6,0,0,6,30
4,5.9,17.5,0.1,4.6,10.9,15.0,37.0,5.0,11.0,4.0,4.0,70.0,47.0,1017.6,1015.1,0.0,0.0,9.5,16.0,0,0,7,1
